#    T [K]    P [Ba]     H2O            CO2            N2O            CO             CH4            NO             NO2            NH3            HCN            C2H2           PH3            C2H4           H2             CS             Na             K         
   110.000 3.000E+00     3.8229E-18     0.0000E+00     0.0000E+00     0.0000E+00     4.6019E-04     0.0000E+00     0.0000E+00     1.1559E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5311E-01     0.0000E+00     0.0000E+00     0.0000E+00
   110.000 1.000E+01     1.1469E-18     0.0000E+00     0.0000E+00     0.0000E+00     4.6019E-04     0.0000E+00     0.0000E+00     1.1559E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5311E-01     0.0000E+00     0.0000E+00     0.0000E+00
   110.000 3.000E+01     3.8229E-19     0.0000E+00     0.0000E+00     0.0000E+00     4.6019E-04     0.0000E+00     0.0000E+00     1.1559E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5311E-01     0.0000E+00     0.0000E+00     0.0000E+00
   110.000 1.000E+02     1.1469E-19     0.0000E+00     0.0000E+00     0.0000E+00     4.6019E-04     0.0000E+00     0.0000E+00     1.1559E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5311E-01     0.0000E+00     0.0000E+00     0.0000E+00
   120.000 1.000E-06     5.7277E-04     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   120.000 3.000E-06     3.8811E-10     0.0000E+00     0.0000E+00     0.0000E+00     4.6021E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5323E-01     0.0000E+00     0.0000E+00     0.0000E+00
   120.000 1.000E-05     1.1643E-10     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   120.000 3.000E-05     3.8811E-11     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   120.000 1.000E-04     1.1643E-11     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   120.000 3.000E-04     3.8811E-12     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   120.000 1.000E-03     1.1643E-12     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   120.000 3.000E-03     3.8811E-13     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   120.000 1.000E-02     1.1643E-13     0.0000E+00     0.0000E+00     0.0000E+00     4.6021E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5321E-01     0.0000E+00     0.0000E+00     0.0000E+00
   120.000 3.000E-02     3.8811E-14     0.0000E+00     0.0000E+00     0.0000E+00     4.6021E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5321E-01     0.0000E+00     0.0000E+00     0.0000E+00
   120.000 1.000E-01     1.1643E-14     0.0000E+00     0.0000E+00     0.0000E+00     4.6022E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5321E-01     0.0000E+00     0.0000E+00     0.0000E+00
   120.000 3.000E-01     3.8811E-15     0.0000E+00     0.0000E+00     0.0000E+00     4.6021E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5321E-01     0.0000E+00     0.0000E+00     0.0000E+00
   120.000 1.000E+00     1.1642E-15     0.0000E+00     0.0000E+00     0.0000E+00     4.6019E-04     0.0000E+00     0.0000E+00     1.1559E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5311E-01     0.0000E+00     0.0000E+00     0.0000E+00
   120.000 3.000E+00     3.8806E-16     0.0000E+00     0.0000E+00     0.0000E+00     4.6019E-04     0.0000E+00     0.0000E+00     1.1559E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5311E-01     0.0000E+00     0.0000E+00     0.0000E+00
   120.000 1.000E+01     1.1642E-16     0.0000E+00     0.0000E+00     0.0000E+00     4.6019E-04     0.0000E+00     0.0000E+00     1.1559E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5311E-01     0.0000E+00     0.0000E+00     0.0000E+00
   120.000 3.000E+01     3.8806E-17     0.0000E+00     0.0000E+00     0.0000E+00     4.6019E-04     0.0000E+00     0.0000E+00     1.1559E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5311E-01     0.0000E+00     0.0000E+00     0.0000E+00
   120.000 1.000E+02     1.1642E-17     0.0000E+00     0.0000E+00     0.0000E+00     4.6019E-04     0.0000E+00     0.0000E+00     1.1559E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5311E-01     0.0000E+00     0.0000E+00     0.0000E+00
   130.000 1.000E-06     5.7277E-04     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   130.000 3.000E-06     5.7277E-04     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   130.000 1.000E-05     5.8762E-09     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   130.000 3.000E-05     5.7277E-04     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   130.000 1.000E-04     5.8762E-10     0.0000E+00     0.0000E+00     0.0000E+00     4.6021E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5321E-01     0.0000E+00     0.0000E+00     0.0000E+00
